CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/12/23	   5.2045
1218   	Taisun Enterprise	2011/12/26	   1.0601
1218   	Taisun Enterprise	2011/12/27	  -1.7483
1218   	Taisun Enterprise	2011/12/28	  -1.0676
1218   	Taisun Enterprise	2011/12/29	   0.3597
1218   	Taisun Enterprise	2011/12/30	   0.7168
1218   	Taisun Enterprise	2012/01/02	  -1.7794
1218   	Taisun Enterprise	2012/01/03	   2.1739
1218   	Taisun Enterprise	2012/01/04	   0.0000
1218   	Taisun Enterprise	2012/01/05	   0.0000
1218   	Taisun Enterprise	2012/01/06	  -0.7092
1218   	Taisun Enterprise	2012/01/09	   0.0000
